DATE,simulated_DO,aerator_on,pred_DO_delta_applied
2000-07-15 00:00:00,0.633088712159131,True,
2000-07-15 01:00:00,1.133088712159131,True,
2000-07-15 02:00:00,1.633088712159131,True,
2000-07-15 03:00:00,2.133088712159131,True,
2000-07-15 04:00:00,2.633088712159131,True,
2000-07-15 05:00:00,3.133088712159131,False,-0.0105687316611069
2000-07-15 06:00:00,3.120389544316196,False,-0.0126991678429349
2000-07-15 07:00:00,3.1022351470931038,False,-0.0181543972230923
2000-07-15 08:00:00,3.0862035742841165,False,-0.0160315728089872
2000-07-15 09:00:00,3.0817202060787876,False,-0.0044833682053291
2000-07-15 10:00:00,3.0883731323428467,False,0.0066529262640589
2000-07-15 11:00:00,3.095026058606906,False,0.0066529262640589
2000-07-15 12:00:00,3.0850874395858017,False,-0.0099386190211042
2000-07-15 13:00:00,3.0638988046490923,False,-0.0211886349367095
2000-07-15 14:00:00,3.0339871899441153,False,-0.0299116147049771
2000-07-15 15:00:00,2.9987833880225274,True,
2000-07-15 16:00:00,3.4987833880225274,True,
2000-07-15 17:00:00,3.9987833880225274,True,
2000-07-15 18:00:00,4.498783388022527,False,-0.0328399424281349
2000-07-15 19:00:00,4.481681863714463,False,-0.0171015243080652
2000-07-15 20:00:00,4.466701920682045,False,-0.0149799430324176
2000-07-15 21:00:00,4.451721977649627,False,-0.0149799430324176
2000-07-15 22:00:00,4.440913713243048,False,-0.0108082644065791
2000-07-15 23:00:00,4.435749751029961,False,-0.0051639622130867
2000-07-16 00:00:00,4.434345132689889,False,-0.001404618340072
2000-07-16 01:00:00,4.42908613053736,False,-0.0052590021525285
2000-07-16 02:00:00,4.422863580590806,False,-0.0062225499465546
2000-07-16 03:00:00,4.423623744144004,False,0.0007601635531986
2000-07-16 04:00:00,4.426864916648183,False,0.0032411725041792
2000-07-16 05:00:00,4.42652146433055,False,-0.0003434523176333
2000-07-16 06:00:00,4.421082825608797,False,-0.0054386387217538
2000-07-16 07:00:00,4.412519651736201,False,-0.0085631738725964
2000-07-16 08:00:00,4.4171655438416035,False,0.0046458921054031
2000-07-16 09:00:00,4.416479312598151,False,-0.0006862312434526
2000-07-16 10:00:00,4.38057429489584,False,-0.0359050177023107
2000-07-16 11:00:00,4.343008415819188,False,-0.0375658790766522
2000-07-16 12:00:00,4.327947076135881,False,-0.0150613396833076
2000-07-16 13:00:00,4.308491400352006,False,-0.0194556757838751
2000-07-16 14:00:00,4.28995812866526,False,-0.0185332716867457
2000-07-16 15:00:00,4.272662483768776,False,-0.0172956448964843
2000-07-16 16:00:00,4.24610252666495,False,-0.0265599571038255
2000-07-16 17:00:00,4.217257038286405,False,-0.0288454883785452
2000-07-16 18:00:00,4.166190865341786,False,-0.0510661729446188
2000-07-16 19:00:00,4.135491650299746,False,-0.0306992150420401
2000-07-16 20:00:00,4.106453296632047,False,-0.0290383536676986
2000-07-16 21:00:00,4.0774149429643485,False,-0.0290383536676986
2000-07-16 22:00:00,4.045612970851432,False,-0.0318019721129161
2000-07-16 23:00:00,4.011744636607278,False,-0.0338683342441541
2000-07-17 00:00:00,4.005548007529542,False,-0.0061966290777361
2000-07-17 01:00:00,4.00387173793714,False,-0.0016762695924025
2000-07-17 02:00:00,4.004070493275924,False,0.0001987553387836
2000-07-17 03:00:00,4.007720440460273,False,0.0036499471843489
